t,V,m,h,n
20.663226214630438,-73.90626129946602,0.01730431796763626,0.22239146282361688,0.6014732705366027
20.84936224871952,-73.65904694263882,0.017821204620276324,0.237094439007065,0.5885780322939629
21.046905532022585,-73.38231589980192,0.018424649688966354,0.25208422140434317,0.5754387855529973
21.257701166477695,-73.07093189304588,0.01912990096198484,0.26739356092228606,0.5620250178659286
21.480539936996234,-72.72408941673157,0.019947397812729393,0.2828211499956672,0.5485109272360936
21.71612578597183,-72.33832197786482,0.020897171758880527,0.29830217902378714,0.5349507988530728
21.964251068966654,-71.91185092287905,0.021998897641561013,0.31370502879111256,0.5214573232856442
22.225706404085393,-71.44161157135517,0.02327975323484508,0.32895639106499425,0.5080921416169029
22.50140505185688,-70.92473623258165,0.024771940510791873,0.34397689885060717,0.49492230267200205
22.7933115531743,-70.35691896519353,0.02651909611221785,0.3587239438352934,0.48198266005336404
23.104648757312614,-69.73197568282544,0.02858127114928007,0.37317945482779913,0.4692862269821735
23.441601072475436,-69.03844999972289,0.03105302100147172,0.38739045754189944,0.45678767100134704
23.817041725056562,-68.25201076823983,0.034108080215857685,0.4015316350087524,0.44432591917434044
24.22490957999435,-67.39068635075016,0.03778888247442962,0.41495309316389906,0.43246118897667735
24.6042827984528,-66.59144586007343,0.04154549823715182,0.42570057145221885,0.42291370371348463
24.990073133674592,-65.78774675594673,0.04568330875540128,0.43499075295569395,0.41459771617503155
25.36859240447416,-65.01337420329095,0.05003879898927647,0.44257183339899386,0.40772723174312686
25.74941363640287,-64.25200398152757,0.05469924604239093,0.4487363736717667,0.40202575429377324
26.128938504583967,-63.512551984255865,0.059606426120335815,0.4534878921644176,0.39747555222610786
26.510730198562612,-62.78793673058152,0.06479756664374682,0.45693022349789114,0.3939630541058964
26.894163504273184,-62.07753750192109,0.070267814175272,0.45909730093547585,0.39143809122788664
27.280844154008598,-61.37459535811259,0.07605953568592497,0.4600276304505116,0.38984132448013675
27.670873381746425,-60.6727915146351,0.08221786729365854,0.45973452440788176,0.38913537674713344
28.06491305711137,-59.96145697601584,0.08883249799524387,0.45821438219260796,0.3892932339069604
28.462840337583675,-59.22607869681806,0.09603785487956532,0.4554413752333375,0.39030460409219603
28.864328653445597,-58.44335710813452,0.10406213051807896,0.4513582403624194,0.39217994717526333
29.268320850025425,-57.57397175160009,0.11329978743259038,0.44585952333837026,0.39496140979561906
29.67356236522084,-56.54224592059019,0.12451160437067417,0.43873652814998854,0.39875501602293634
30.08079090706611,-55.174832178804415,0.13942328136317572,0.42948895943673904,0.40383968620107225
30.507168083794863,-52.890785274030655,0.16372276285849915,0.41628911439116695,0.4112572531703316
30.75850024478691,-50.51790989071095,0.18786420846713373,0.40541220983914833,0.4174250003498396
30.94516534895042,-47.53180117098245,0.2167886848711729,0.39435160085979565,0.42367078816079135
31.087290354798654,-43.720856713971614,0.2518116153013709,0.38263737149119065,0.4301818923338174
31.201179698324626,-38.68366870104125,0.2956400100131821,0.3693607597700333,0.43739072707586807
31.307360334755217,-30.834708243487047,0.3600072366810241,0.35139998061075683,0.44702331053386396
31.377260972326447,-22.771077345635387,0.4227911652777455,0.33540035887531555,0.45599301342077664
31.430655379496955,-14.392299666746679,0.4857063891651719,0.32105899203791394,0.4649999612965622
31.47477195176092,-5.9007528540913174,0.5481144505623228,0.3084171217636237,0.47428546778407454
31.51632549761279,3.0320986118109223,0.6137065291261672,0.29637627305093345,0.4847905772514579
31.553157288605473,11.003509186799834,0.674106380089684,0.28586663142754865,0.49554929541328363
31.58049468174428,16.431206317790103,0.7179615163835904,0.2782422981870122,0.5043219513120991
31.614147122886294,22.019705637010595,0.7683068886978179,0.2690992834657303,0.5158380678563126
31.64219227977735,25.529863757888634,0.8057812500171204,0.2616943547766156,0.525838556608004
31.667322315441577,27.77261476412025,0.8353321260443024,0.2552264315058316,0.5349554531418583
31.691097898592478,29.188132036536892,0.8597039931941103,0.24925160051652342,0.5436095769661006
31.713834103288274,30.002488711477174,0.8798839884431318,0.2436675783852648,0.5518372825895032
31.736115562830726,30.38896640881566,0.8969271716597448,0.2383161572545787,0.5598026901259744
31.75822705785735,30.456301793982007,0.911437628705536,0.23312176263806011,0.5675748880928254
31.780511119184354,30.277252310513433,0.9239257645025786,0.22800173062876908,0.5752479712974883
31.803223177280532,29.897911952396658,0.9347359731012435,0.22289970914079338,0.5828845846949142
31.826587089425306,29.34712810827916,0.9441214444191954,0.21777129545188448,0.5905334261742398
31.85075277542109,28.64362823109134,0.9522562505989276,0.21259222828621735,0.5982149352151596
31.875783226550443,27.801473080046616,0.959263537582549,0.20735921618942396,0.6059194354986418
31.901618631210365,26.83508110973551,0.9652331682620868,0.202094902257468,0.6136003810932845
31.928099157629294,25.76129208207026,0.9702484278237354,0.19684012354021485,0.6211871589306053
31.955025484186383,24.598403216222106,0.9744028436891616,0.19163969311335088,0.6286070202944588
31.982222298032625,23.363693567240972,0.9778016952526222,0.18652963296603642,0.6358037264454199
32.00955961774081,22.072107051199254,0.9805519869930219,0.18153407433822485,0.6427412951962386
32.03694911461814,20.736061670589848,0.9827531182498207,0.17666720031612343,0.6494002868213229
32.064332444935296,19.365808446672553,0.9844919300370835,0.17193639342405947,0.6557725388078814
32.09167119563255,17.969857920916898,0.9858414511046371,0.16734471808470494,0.661857082619681
32.11893918187695,16.555372328841717,0.9868616057318143,0.16289269170239135,0.6676572681322948
32.14611703330463,15.12848257857638,0.9876007680440356,0.15857945172611884,0.6731788844876291
32.17318820242682,13.694548708521053,0.9880975324179162,0.15440354020451705,0.6784289225926972
32.20013596829664,12.258372538616335,0.9883824189698927,0.1503634253221763,0.6834147785671181
32.2269409835364,10.824379148056616,0.9884794034112584,0.14645786373914282,0.6881437328528844
32.25357911302574,9.3967769622581,0.9884072533263546,0.14268616131269818,0.6926226107776403
32.280019367214166,7.979705177002289,0.988180693456838,0.13904837235544154,0.6968575600298794
32.30622069959008,6.5774334798305425,0.9878114584744051,0.13554560660554524,0.7008537417805976
32.332128878714094,5.19454796696382,0.9873092900035099,0.13218026349868342,0.7046151498397707
32.35767089967752,3.8362570172707975,0.9866829797594235,0.12895651821864593,0.7081441911217088
32.38274628843277,2.508847152945521,0.9859415999658963,0.12588108524722572,0.7114410353698105
32.40721084116399,1.2205166101841798,0.9850962197114748,0.1229647261778762,0.7145022838001863
32.430842339248194,-0.016882638933674997,0.9841628198272582,0.12022555710607268,0.7173179782746744
